Unnamed: 0,Player,Span,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,0,Unnamed: 13
0.24253562503633297,2457,461,-0.07068739514504997,140,24,675,115,300,953,978,2,2,26,
0.3118315179038567,139,247,-0.20657243002596112,101,56,672,266,842,848,1437,1,24,1,
0.3811274107713804,1697,75,-0.1895868006658472,106,2,671,267,512,977,845,1,46,21,
0.4504233036389041,1360,115,0.9484503664617836,170,12,669,267,203,972,864,1,2,24,
0.5197191965064278,264,213,-0.30848620618664446,76,2,667,306,723,1021,648,1,24,21,
0.5890150893739515,945,424,-0.30848620618664446,76,1,665,330,680,939,969,1,35,1,
0.6583109822414752,2054,472,1.4240479885449726,185,19,665,226,82,883,1238,1,1,28,
0.7276068751089989,1625,470,0.5407952618190501,169,60,664,270,75,900,1143,1,2,29,
0.7969027679765226,276,537,1.3051485830241754,168,8,663,244,164,881,1246,1,2,28,
0.8661986608440464,1667,425,0.6257234086196196,167,11,662,199,219,812,1505,1,1,24,
0.9354945537115701,230,495,-0.34245746490687223,63,1,660,340,761,859,1303,1,24,1,
1.0047904465790938,1285,286,-0.0027448777045944043,136,44,658,320,367,934,940,1,24,13,
1.0740863394466176,1564,483,0.15012578653643063,141,35,655,282,268,853,1320,1,13,24,
1.1433822323141412,2288,555,-0.17260117130573333,106,2,655,270,472,743,1710,1,24,2,
1.212678125181665,1213,453,-0.0027448777045944043,141,56,654,225,333,975,765,1,1,24,
1.2819740180491885,1751,246,-0.0027448777045944043,132,44,652,311,402,943,889,1,13,2,
1.3512699109167123,641,529,0.7616084435005308,172,21,652,230,287,849,1333,1,1,27,
1.420565803784236,1186,7,-0.15561554194561944,106,52,652,255,696,897,1093,1,13,2,
1.4898616966517597,1043,146,0.26902519205722786,156,5,650,221,242,888,1135,1,1,26,
1.5591575895192835,602,335,0.26902519205722786,156,56,650,266,165,964,812,1,13,25,
1.628453482386807,1078,70,-0.20657243002596112,106,24,648,296,550,54,386,1,24,26,
1.697749375254331,2422,508,0.4728527443785946,148,7,643,249,431,835,1356,1,2,21,
-1.697749375254331,134,325,0.3879245975780251,161,56,642,272,113,1038,519,1,2,2,
-1.628453482386807,131,469,-0.2745149474664167,76,2,641,302,683,803,1467,1,35,1,
-1.5591575895192835,2360,396,-0.2575293181063028,96,2,641,305,541,994,649,1,24,1,
-1.4898616966517597,1768,261,0.9314647371016697,173,15,640,253,155,883,1117,1,2,25,
-1.420565803784236,154,559,0.28601082141734174,152,7,639,223,343,729,1707,1,1,13,
-1.3512699109167123,1034,117,0.404910226938139,159,3,638,201,167,849,1268,1,1,21,
-1.2819740180491885,838,562,-0.2405436887461889,101,1,637,324,448,946,829,1,35,13,
-1.212678125181665,812,382,0.7106515554201891,163,5,637,201,153,766,1617,1,1,21,
-1.1433822323141412,1048,520,-0.10465865386527776,123,52,633,267,480,902,980,1,13,13,
-1.0740863394466176,1064,465,-0.1895868006658472,117,2,632,241,362,893,1028,1,2,2,
-1.0047904465790938,548,262,-0.13862991258550555,110,52,630,129,610,893,1009,2,1,13,
-0.9354945537115701,1533,550,-0.223558059386075,89,13,630,265,610,844,1245,1,35,2,
-0.8661986608440464,1649,306,-0.13862991258550555,119,13,627,229,351,922,857,1,1,21,
-0.7969027679765226,1132,463,-0.17260117130573333,117,2,626,272,348,854,1166,1,13,13,
-0.7276068751089989,42,254,0.6596946673398474,164,6,625,224,137,783,1472,1,1,24,
-0.6583109822414752,1803,505,0.28601082141734174,153,8,624,283,317,859,1132,1,2,21,
-0.5890150893739515,1466,194,-0.2915005768265306,76,35,623,275,804,831,1265,1,13,13,
-0.5197191965064278,474,427,0.16711141589654452,142,4,622,233,385,889,984,1,1,13,
-0.4504233036389041,32,465,-0.223558059386075,106,1,622,253,385,793,1422,1,2,13,
-0.3811274107713804,2141,493,-0.019730507064708296,96,56,622,281,801,733,1657,1,2,2,
-0.3118315179038567,405,537,-0.15561554194561944,106,2,622,253,423,745,1634,1,35,2,
-0.24253562503633297,558,465,-0.30848620618664446,76,1,621,15,588,637,86,2,1,21,
-0.17323973216880928,2329,469,-0.05370176578493608,139,35,620,338,264,925,815,1,2,2,
-0.10394383930128556,515,463,-0.2915005768265306,84,13,617,274,630,937,768,1,24,2,
-0.03464794643376185,315,405,-0.37642872362710006,50,1,617,310,794,867,1062,1,46,13,
0.03464794643376185,2009,305,0.13314015717631675,142,58,616,229,286,713,1687,1,1,21,
0.10394383930128556,2153,562,-0.4273856117074417,2,1,615,318,1044,671,39,1,55,1,
0.17323973216880928,1246,507,-0.223558059386075,96,13,614,37,528,785,1416,13,1,21,
0.24253562503633297,1342,550,-0.05370176578493608,123,52,613,256,441,655,57,1,24,2,
0.3118315179038567,383,183,-0.223558059386075,101,35,612,7,575,870,1035,2,13,13,
0.3811274107713804,85,338,0.5068240030988224,144,6,611,267,400,797,1359,1,2,25,
0.4504233036389041,1264,550,-0.20657243002596112,110,1,611,24,325,818,1257,2,2,24,
0.5197191965064278,851,504,-0.2405436887461889,101,2,606,263,436,781,1397,1,13,21,
0.5890150893739515,1371,559,-0.2575293181063028,76,2,606,274,612,628,82,1,24,2,
0.6583109822414752,421,544,0.08218326909597505,119,35,604,263,394,681,11,1,2,1,
0.7276068751089989,113,132,0.33696770949768345,153,60,603,205,178,793,1353,1,1,26,
0.7969027679765226,133,131,-0.2915005768265306,76,35,601,268,756,832,1114,1,2,1,
0.8661986608440464,2375,430,1.5769186527859977,182,11,601,211,1228,831,1126,1,1,3,
0.9354945537115701,378,150,0.4728527443785946,142,9,600,10,541,716,1619,2,1,21,
1.0047904465790938,770,466,-0.2575293181063028,96,1,598,294,411,903,793,1,2,2,
1.0740863394466176,1799,494,-0.30848620618664446,76,1,598,284,538,856,989,1,55,21,
1.1433822323141412,1929,564,-0.32547183554675835,69,2,598,11,639,791,1322,2,13,2,
1.212678125181665,1366,549,-0.32547183554675835,69,13,597,293,693,782,1339,1,24,2,
1.2819740180491885,1516,188,-0.17260117130573333,117,13,596,275,326,998,476,1,13,21,
1.3512699109167123,1514,348,-0.32547183554675835,69,1,594,9,578,915,724,2,13,13,
1.420565803784236,2424,559,-0.37642872362710006,50,1,592,15,728,680,1695,2,13,13,
1.4898616966517597,2296,185,0.014240751655519489,148,4,590,234,236,848,973,1,1,26,
1.5591575895192835,2037,155,-0.2915005768265306,84,1,588,312,456,970,543,1,24,2,
1.628453482386807,1423,554,-0.2405436887461889,69,52,587,16,906,690,1637,2,13,13,
1.697749375254331,822,38,-0.20657243002596112,101,2,585,290,366,967,553,1,13,2,
-1.697749375254331,1898,562,-0.20657243002596112,69,13,584,332,657,776,1295,1,13,13,
-1.628453482386807,1108,348,-0.1895868006658472,84,24,584,334,605,855,917,1,2,2,
-1.5591575895192835,82,152,-0.15561554194561944,123,13,582,260,254,979,490,1,2,24,
-1.4898616966517597,1756,196,0.7785940728606446,162,19,582,246,363,780,1248,1,2,24,
-1.420565803784236,594,316,-0.2915005768265306,76,1,579,54,488,863,861,2,2,13,
-1.3512699109167123,430,175,1.7128036876669088,196,10,577,207,1139,705,1571,1,1,8,
-1.2819740180491885,438,465,-0.17260117130573333,117,35,577,255,356,829,997,1,13,21,
-1.212678125181665,2218,509,-0.223558059386075,89,13,576,249,483,633,43,1,13,24,
-1.1433822323141412,614,137,0.11615452781620285,132,5,573,234,520,808,1050,1,1,2,
-1.0740863394466176,1445,429,-0.34245746490687223,63,2,573,306,631,809,1046,1,35,13,
-1.0047904465790938,107,209,-0.10465865386527776,119,52,572,256,389,684,1616,1,24,13,
-0.9354945537115701,1840,201,0.04821201037574727,136,56,571,237,284,827,955,1,2,1,
-0.8661986608440464,162,515,-0.223558059386075,96,35,570,281,511,892,698,1,13,13,
-0.7969027679765226,2013,529,0.04821201037574727,147,24,570,334,85,665,1675,1,13,27,
-0.7276068751089989,2116,540,-0.2405436887461889,84,13,568,288,507,741,1405,1,13,1,
-0.6583109822414752,145,392,0.08218326909597505,141,3,566,225,277,641,12,1,1,2,
-0.5890150893739515,2145,491,-0.2915005768265306,84,1,566,288,423,909,632,1,13,13,
-0.5197191965064278,459,309,0.15012578653643063,139,58,565,228,271,789,1100,1,1,21,
-0.4504233036389041,711,467,-0.05370176578493608,136,52,564,237,239,825,905,1,2,13,
-0.3811274107713804,2376,548,-0.37642872362710006,50,1,563,44,659,739,1370,2,13,13,
-0.3118315179038567,747,325,0.5577808911791641,170,14,560,256,75,875,710,1,2,21,
-0.24253562503633297,395,241,-0.4273856117074417,23,1,559,46,851,753,1264,2,13,2,
-0.17323973216880928,1963,412,1.1013210307028087,175,10,558,227,1227,879,695,1,1,3,
-0.10394383930128556,943,212,0.7955797022207586,158,12,557,200,230,926,529,1,1,21,
-0.03464794643376185,649,202,0.3709389682179112,153,3,556,247,116,667,1612,1,13,21,
0.03464794643376185,925,406,-0.05370176578493608,127,13,553,306,190,681,1547,1,2,26,
0.10394383930128556,684,502,-0.34245746490687223,50,13,553,298,776,714,1401,1,35,13,
0.17323973216880928,1103,463,-0.37642872362710006,50,2,551,40,701,792,997,13,1,13,
0.24253562503633297,1865,145,-0.10465865386527776,119,58,551,256,429,727,1354,1,13,13,
0.3118315179038567,2010,42,0.5068240030988224,142,7,551,244,337,832,820,1,2,2,
0.3811274107713804,2291,324,-0.13862991258550555,110,2,550,254,250,819,873,1,13,24,
0.4504233036389041,2438,433,-0.34245746490687223,63,13,550,289,635,747,1269,1,13,13,
0.5197191965064278,1572,226,1.8147174638275922,194,29,546,202,1219,875,672,1,1,3,
0.5890150893739515,2261,483,0.4218958562982529,152,4,546,255,146,674,1556,1,2,21,
0.6583109822414752,605,422,-0.2745149474664167,89,13,545,231,421,793,970,1,1,1,
0.7276068751089989,1536,550,0.03122638101563338,141,3,545,225,244,509,95,1,1,13,
0.7969027679765226,921,524,-0.47834249978778337,208,1,544,32,1025,741,1285,13,2,1,
0.8661986608440464,36,513,-0.39341435298721394,42,2,542,34,753,804,894,2,2,13,
0.9354945537115701,2245,355,2.1374444216697563,203,36,542,221,1198,751,1191,1,1,4,
1.0047904465790938,2283,490,0.014240751655519489,119,52,541,246,318,647,1645,1,2,24,
1.0740863394466176,1744,367,0.7106515554201891,179,12,540,205,1205,813,847,1,1,29,
1.1433822323141412,1517,507,0.15012578653643063,148,4,536,242,168,756,1130,1,2,21,
1.212678125181665,67,339,0.4218958562982529,142,6,534,217,279,764,1083,1,1,13,
1.2819740180491885,899,404,-0.2915005768265306,84,1,531,261,339,886,577,1,24,13,
1.3512699109167123,2180,24,-0.30848620618664446,76,2,531,288,436,911,488,1,13,1,
1.420565803784236,1512,562,0.014240751655519489,106,35,529,239,334,710,1305,1,2,1,
1.4898616966517597,1391,259,-0.2405436887461889,96,13,527,298,329,942,425,1,13,1,
1.5591575895192835,592,121,-0.34245746490687223,63,13,527,338,586,876,590,1,2,1,
1.628453482386807,1996,559,-0.2745149474664167,89,2,524,255,328,799,838,1,2,24,
1.697749375254331,2363,466,-0.019730507064708296,132,58,524,227,267,729,1207,1,1,13,
-1.697749375254331,772,114,0.7106515554201891,168,11,524,200,48,713,1274,1,1,29,
-1.628453482386807,1462,251,-0.32547183554675835,69,35,523,239,642,757,1054,1,2,1,
-1.5591575895192835,219,361,-0.13862991258550555,127,2,522,264,128,883,547,1,13,26,
-1.4898616966517597,401,236,0.26902519205722786,152,7,522,199,172,675,1439,1,1,26,
-1.420565803784236,2117,63,0.20108267461677232,136,6,521,232,414,808,775,1,1,13,
-1.3512699109167123,626,51,0.06519763973586117,127,3,518,208,351,871,575,1,1,1,
-1.2819740180491885,1998,465,-0.32547183554675835,63,13,516,246,565,807,759,1,13,13,
-1.212678125181665,1738,530,-0.37642872362710006,42,1,514,15,622,769,933,2,24,13,
-1.1433822323141412,638,461,1.4919905059854282,167,5,512,259,1216,770,912,1,2,28,
-1.0740863394466176,2430,84,-0.32547183554675835,69,2,510,288,438,857,567,1,2,1,
-1.0047904465790938,1520,510,0.404910226938139,132,3,510,287,303,664,1444,1,13,25,
-0.9354945537115701,2133,526,0.4728527443785946,159,5,510,205,44,659,1460,1,1,28,
-0.8661986608440464,2154,334,-0.05370176578493608,119,35,509,247,215,768,902,1,2,13,
-0.7969027679765226,1809,429,0.9314647371016697,152,4,509,315,92,687,1313,1,2,21,
-0.7276068751089989,2230,338,-0.2915005768265306,76,1,509,334,334,861,556,1,13,24,
-0.6583109822414752,2170,562,-0.47834249978778337,198,13,508,103,1128,555,19,2,2,1,
-0.5890150893739515,255,564,-0.32547183554675835,42,2,508,241,674,449,106,1,24,1,
-0.5197191965064278,541,535,-0.3594430942669861,50,2,508,265,606,697,1227,1,2,1,
-0.4504233036389041,913,564,-0.3594430942669861,56,1,508,272,477,634,1579,1,13,2,
-0.3811274107713804,2428,465,0.03122638101563338,123,3,508,238,383,642,1533,1,2,25,
-0.3118315179038567,1839,320,-0.10465865386527776,132,44,507,243,173,760,932,1,2,27,
-0.24253562503633297,1571,375,-0.15561554194561944,110,24,507,233,235,870,528,1,1,24,
-0.17323973216880928,322,391,-0.10465865386527776,110,24,507,223,235,899,453,1,1,24,
-0.10394383930128556,53,318,-0.3594430942669861,56,1,503,44,458,648,1470,2,2,13,
-0.03464794643376185,64,496,-0.20657243002596112,110,1,503,245,161,760,897,1,13,21,
0.03464794643376185,1661,549,-0.3594430942669861,42,2,502,243,647,750,929,1,24,2,
0.10394383930128556,2448,358,-0.37642872362710006,50,1,496,310,502,886,454,1,2,2,
0.17323973216880928,186,565,-0.47834249978778337,208,1,495,334,937,740,975,1,24,2,
0.24253562503633297,1347,520,0.8125653315808724,161,11,495,242,87,605,1597,1,2,27,
0.3118315179038567,2482,232,-0.30848620618664446,69,24,495,341,497,781,746,1,13,1,
0.3811274107713804,1931,564,-0.37642872362710006,32,1,493,282,633,515,44,1,2,2,
0.4504233036389041,1852,318,0.2180683039768862,144,5,492,197,171,735,962,1,1,24,
0.5197191965064278,253,564,-0.3594430942669861,56,1,491,328,440,603,1592,1,13,2,
0.5890150893739515,814,240,1.6448611702264533,181,18,491,197,1191,756,861,1,1,5,
0.6583109822414752,597,340,0.9824216251820114,162,15,490,230,122,560,1690,1,1,25,
0.7276068751089989,864,334,-0.05370176578493608,119,58,484,251,292,727,952,1,2,13,
0.7969027679765226,1331,516,-0.34245746490687223,56,1,484,284,432,718,981,1,2,1,
0.8661986608440464,309,22,-0.4443712410675556,208,24,482,9,1100,687,1142,2,13,1,
0.9354945537115701,452,25,-0.08767302450516387,110,56,482,240,322,624,1503,1,2,24,
1.0047904465790938,2216,562,0.09916889845608895,96,60,481,245,609,704,1038,1,24,13,
1.0740863394466176,1383,25,-0.1895868006658472,84,1,479,229,254,731,921,1,1,2,
1.1433822323141412,1619,411,0.35395333885779734,139,10,479,244,470,549,1694,1,2,1,
1.212678125181665,2059,465,-0.2405436887461889,101,1,479,249,180,804,608,1,2,24,
1.2819740180491885,2355,407,0.31998208013756957,153,6,479,204,75,777,705,1,1,24,
1.3512699109167123,2157,553,-0.32547183554675835,42,2,477,249,595,597,1548,1,2,1,
1.420565803784236,1167,524,-0.3594430942669861,56,13,475,56,521,706,982,2,1,21,
1.4898616966517597,1501,421,-0.20657243002596112,89,44,475,265,411,850,469,1,2,2,
1.5591575895192835,2012,463,-0.2915005768265306,69,35,475,251,521,838,492,1,2,13,
1.628453482386807,202,561,-0.32547183554675835,56,35,474,252,663,634,1411,1,2,1,
1.697749375254331,257,23,-0.4613568704276695,198,13,474,263,1099,682,1112,1,46,1,
-1.697749375254331,2475,491,-0.2405436887461889,96,24,472,233,270,840,480,1,1,2,
-1.628453482386807,549,195,-0.2405436887461889,76,13,471,238,341,690,1026,1,2,1,
-1.5591575895192835,1395,467,-0.15561554194561944,106,58,469,260,397,687,1053,1,13,2,
-1.4898616966517597,1430,351,0.2180683039768862,142,44,468,229,38,744,806,1,1,25,
-1.420565803784236,2181,495,1.2881629536640615,188,18,468,199,1138,749,776,1,1,4,
-1.3512699109167123,1923,247,0.08218326909597505,123,58,466,265,225,519,1706,1,13,2,
-1.2819740180491885,1206,320,-0.47834249978778337,208,13,466,78,1037,649,1257,2,2,2,
-1.212678125181665,237,541,-0.2575293181063028,56,44,465,222,713,575,1563,1,1,1,
-1.1433822323141412,390,177,2.8508408547945394,197,28,465,193,1127,669,1125,1,1,4,
-1.0740863394466176,1833,49,-0.39341435298721394,42,1,463,334,489,815,504,1,13,13,
-1.0047904465790938,604,340,-0.20657243002596112,106,52,460,238,288,693,956,1,2,21,
-0.9354945537115701,880,462,-0.32547183554675835,69,1,458,284,283,588,1495,1,24,13,
-0.8661986608440464,708,377,-0.32547183554675835,56,13,456,8,471,735,773,2,1,21,
-0.7969027679765226,1599,320,0.13314015717631675,141,58,456,238,78,597,1452,1,2,27,
-0.7276068751089989,1544,400,0.8465365903011002,161,12,456,227,64,703,887,1,1,25,
-0.6583109822414752,285,15,-0.41039998234732783,23,13,456,297,783,833,443,1,13,2,
-0.5890150893739515,2410,549,-0.41039998234732783,32,2,455,269,616,677,1014,1,24,2,
-0.5197191965064278,1837,21,-0.4273856117074417,23,1,453,17,608,658,1107,2,2,1,
-0.4504233036389041,350,257,-0.3594430942669861,56,2,453,275,415,815,477,1,13,2,
-0.3811274107713804,486,564,-0.39341435298721394,42,1,451,272,459,759,666,1,13,21,
-0.3118315179038567,1576,345,0.03122638101563338,117,52,451,261,208,710,823,1,2,2,
-0.24253562503633297,303,336,-0.2915005768265306,63,13,448,265,406,593,1426,1,13,21,
-0.17323973216880928,1648,420,-0.3594430942669861,56,1,448,253,344,772,593,1,13,2,
-0.10394383930128556,1173,499,0.9314647371016697,173,29,447,201,131,777,568,1,1,28,
-0.03464794643376185,956,561,-0.3594430942669861,56,13,445,252,452,658,1079,1,24,13,
0.03464794643376185,585,347,-0.2405436887461889,84,24,443,276,296,679,939,1,2,21,
0.10394383930128556,2313,558,-0.37642872362710006,50,2,441,259,447,594,1386,1,2,2,
0.17323973216880928,1273,466,-0.39341435298721394,23,1,440,318,582,484,1714,1,13,13,
0.24253562503633297,457,377,-0.019730507064708296,106,56,438,194,285,636,1188,1,1,24,
0.3118315179038567,2429,186,0.8125653315808724,168,5,434,195,1151,632,1197,1,1,3,
0.3811274107713804,826,540,-0.3594430942669861,50,2,433,298,433,663,985,1,13,2,
0.4504233036389041,1705,476,-0.30848620618664446,69,35,433,233,433,545,1523,1,1,13,
0.5197191965064278,2486,314,-0.39341435298721394,42,2,433,314,488,719,715,1,24,21,
0.5890150893739515,436,550,-0.37642872362710006,50,2,430,262,430,651,1044,1,13,2,
0.6583109822414752,595,289,-0.08767302450516387,101,24,430,245,186,638,1148,1,2,21,
0.7276068751089989,94,148,-0.2915005768265306,76,13,429,261,274,768,545,1,13,13,
0.7969027679765226,617,380,0.9654359958218974,168,15,429,205,1221,582,1378,1,1,27,
0.8661986608440464,579,24,-0.1895868006658472,63,44,427,262,556,683,840,1,13,1,
0.9354945537115701,2085,528,-0.41039998234732783,32,2,427,249,556,531,1550,1,13,13,
1.0047904465790938,1072,510,-0.41039998234732783,12,1,426,272,634,666,929,1,13,1,
1.0740863394466176,2061,410,0.7616084435005308,152,16,425,196,231,598,1292,1,1,13,
1.1433822323141412,1692,481,0.5238096324589363,140,5,425,246,154,520,1578,1,2,13,
1.212678125181665,2114,529,0.11615452781620285,140,9,425,201,266,611,1222,1,1,21,
1.2819740180491885,2354,549,-0.2915005768265306,76,24,425,286,307,411,79,1,2,21,
1.3512699109167123,1911,341,-0.15561554194561944,89,44,424,233,305,575,1377,1,1,2,
1.420565803784236,517,247,-0.13862991258550555,89,60,424,203,549,605,1244,1,1,1,
1.4898616966517597,478,183,-0.019730507064708296,101,60,423,200,413,622,1168,1,1,13,
1.5591575895192835,2204,348,-0.17260117130573333,119,13,423,241,62,794,445,1,2,13,
1.628453482386807,2119,533,0.20108267461677232,140,4,423,219,121,497,1658,1,1,26,
1.697749375254331,1088,322,1.0163928839022391,150,9,421,224,96,576,1360,1,1,28,
-1.697749375254331,927,436,0.4218958562982529,141,4,418,207,91,692,751,1,1,26,
-1.628453482386807,1212,144,-0.4443712410675556,12,1,418,286,617,651,971,1,13,2,
-1.5591575895192835,1275,343,-0.4273856117074417,23,1,418,274,536,604,1217,1,35,2,
-1.4898616966517597,1424,495,-0.4273856117074417,23,2,418,16,617,627,1127,2,2,1,
-1.420565803784236,500,24,-0.49532812914789726,198,2,416,41,992,744,587,2,1,1,
-1.3512699109167123,2403,113,-0.05370176578493608,106,24,416,223,140,654,936,1,1,1,
-1.2819740180491885,1014,365,-0.07068739514504997,110,52,415,217,191,733,609,1,1,21,
-1.212678125181665,1626,498,0.2180683039768862,119,6,415,239,393,562,1372,1,2,24,
-1.1433822323141412,1295,407,-0.2405436887461889,84,13,415,215,216,673,826,1,1,13,
-1.0740863394466176,4,537,-0.019730507064708296,119,44,413,238,109,637,1045,1,2,13,
-1.0047904465790938,1340,64,1.1013210307028087,155,4,412,267,1205,587,1244,1,13,29,
-0.9354945537115701,1341,564,-0.49532812914789726,198,1,410,316,877,624,1092,1,24,1,
-0.8661986608440464,906,559,0.26902519205722786,127,60,408,255,156,394,75,1,13,21,
-0.7969027679765226,2016,507,-0.10465865386527776,69,13,408,249,279,594,1193,1,2,13,
-0.7276068751089989,448,59,-0.32547183554675835,42,13,408,314,507,429,40,1,2,13,
-0.6583109822414752,1950,373,-0.32547183554675835,42,24,408,272,593,593,1201,1,13,1,
-0.5890150893739515,562,555,0.15012578653643063,119,5,406,237,314,531,1459,1,2,2,
-0.5197191965064278,1175,557,-0.4613568704276695,2,1,403,296,676,695,681,1,2,1,
-0.4504233036389041,1037,431,0.8974934783814419,155,60,403,222,1185,509,1531,1,1,27,
-0.3811274107713804,173,333,-0.32547183554675835,56,52,403,287,676,727,591,1,13,2,
-0.3118315179038567,1515,465,-0.32547183554675835,56,1,401,245,269,831,341,1,2,2,
-0.24253562503633297,1076,415,2.663998931833287,197,39,397,187,1156,769,448,1,1,3,
-0.17323973216880928,629,532,-0.30848620618664446,69,44,397,211,425,486,1593,1,1,1,
-0.10394383930128556,778,554,-0.4613568704276695,2,13,394,253,854,590,1146,1,24,1,
-0.03464794643376185,2171,554,-0.37642872362710006,23,1,392,263,479,471,1625,1,13,2,
0.03464794643376185,1128,518,-0.13862991258550555,89,4,392,239,649,438,1717,1,2,2,
0.10394383930128556,633,550,-0.10465865386527776,96,52,392,223,259,683,694,1,1,2,
0.17323973216880928,2374,519,-0.3594430942669861,56,2,392,255,300,609,1055,1,2,1,
0.24253562503633297,114,339,-0.41039998234732783,32,1,390,249,417,684,682,1,2,1,
0.3118315179038567,1136,514,-0.39341435298721394,32,2,390,243,474,580,1178,1,2,13,
0.3811274107713804,1174,111,-0.20657243002596112,89,13,387,212,160,622,991,1,1,21,
0.4504233036389041,54,52,-0.37642872362710006,42,2,387,297,412,723,551,1,2,13,
0.5197191965064278,174,14,-0.2575293181063028,76,24,387,231,255,588,1124,1,1,2,
0.5890150893739515,1323,486,1.356105471104517,162,11,385,198,1214,555,1278,1,1,29,
0.6583109822414752,184,213,2.1374444216697563,167,20,384,226,35,673,713,1,1,27,
0.7276068751089989,2238,539,-0.4613568704276695,2,1,383,336,632,551,1291,1,13,13,
0.7969027679765226,389,559,-0.2915005768265306,76,35,380,211,286,708,565,1,1,2,
0.8661986608440464,1085,555,-0.41039998234732783,12,1,380,239,544,473,1587,1,2,2,
0.9354945537115701,203,548,-0.34245746490687223,56,2,379,259,282,699,585,1,13,21,
1.0047904465790938,1392,19,-0.4273856117074417,12,13,379,270,716,641,858,1,2,2,
1.0740863394466176,2005,466,-0.39341435298721394,32,2,379,42,453,662,750,2,1,21,
1.1433822323141412,2136,546,-0.41039998234732783,23,13,378,343,623,628,918,1,13,2,
1.212678125181665,870,540,-0.4443712410675556,12,1,376,336,531,613,948,1,13,2,
1.2819740180491885,1541,562,-0.2915005768265306,23,24,376,240,712,508,1435,1,13,2,
1.3512699109167123,1666,388,-0.4443712410675556,12,1,376,34,531,641,840,2,1,2,
1.420565803784236,214,549,-0.30848620618664446,50,13,374,223,380,584,1066,1,1,2,
1.4898616966517597,1370,565,-0.47834249978778337,208,2,374,306,813,609,956,1,13,21,
1.5591575895192835,153,550,0.08218326909597505,110,60,372,298,229,556,1177,1,2,2,
1.628453482386807,1161,555,0.6427090379797336,123,5,372,196,229,523,1344,1,1,13,
1.697749375254331,208,550,-0.15561554194561944,106,35,370,237,110,679,629,1,2,24,
-1.697749375254331,1204,20,-0.41039998234732783,2,2,370,15,702,525,1332,2,1,2,
-1.628453482386807,1433,488,-0.47834249978778337,208,1,367,286,698,597,987,1,13,2,
-1.5591575895192835,2152,372,-0.2405436887461889,63,52,366,333,503,645,784,1,2,2,
-1.4898616966517597,1797,12,-0.47834249978778337,198,2,363,303,903,549,1184,1,24,2,
-1.420565803784236,59,494,-0.30848620618664446,56,24,363,296,355,638,810,1,13,21,
-1.3512699109167123,1594,550,-0.2405436887461889,84,24,362,203,191,461,1572,1,1,13,
-1.2819740180491885,2015,285,-0.41039998234732783,12,1,361,280,493,744,436,1,13,1,
-1.212678125181665,940,151,-0.2915005768265306,56,13,360,245,297,612,877,1,2,13,
-1.1433822323141412,1618,544,-0.08767302450516387,89,52,360,328,254,420,1693,1,2,13,
-1.0740863394466176,989,477,-0.4443712410675556,12,13,360,284,683,627,831,1,2,2,
-1.0047904465790938,1042,50,-0.32547183554675835,50,24,360,247,425,687,563,1,2,1,
-0.9354945537115701,853,470,0.4388814856583668,148,10,360,201,75,701,507,1,1,21,
-0.8661986608440464,847,564,-0.39341435298721394,32,13,359,255,487,465,1538,1,2,2,
-0.7969027679765226,1054,497,-0.47834249978778337,208,1,358,255,675,618,839,1,2,1,
-0.7276068751089989,1013,451,-0.4613568704276695,2,1,358,123,579,499,1390,2,2,13,
-0.6583109822414752,482,80,-0.5632706465883529,151,2,358,43,1200,575,1018,2,2,1,
-0.5890150893739515,149,277,0.28601082141734174,148,11,356,205,89,612,849,1,1,26,
-0.5197191965064278,771,183,0.11615452781620285,144,56,356,199,1190,551,1123,1,1,26,
-0.4504233036389041,1023,565,-0.529299387868125,165,1,355,147,1059,329,83,2,1,1,
-0.3811274107713804,1083,37,-0.223558059386075,84,1,355,270,86,627,805,1,2,2,
-0.3118315179038567,1834,207,-0.47834249978778337,208,1,355,267,666,667,619,1,13,1,
-0.24253562503633297,1871,205,-0.49532812914789726,198,1,355,336,776,693,508,1,2,1,
-0.17323973216880928,1348,323,0.4558671150184807,168,16,353,120,1177,744,412,1,1,29,
-0.10394383930128556,26,44,-0.529299387868125,176,1,353,9,1001,491,1391,2,1,1,
-0.03464794643376185,1156,562,-0.39341435298721394,32,13,352,321,469,604,863,1,2,2,
0.03464794643376185,56,478,-0.2915005768265306,32,13,351,241,465,413,1686,1,2,13,
0.10394383930128556,2107,502,-0.49532812914789726,198,1,350,316,757,359,45,1,2,2,
0.17323973216880928,1107,565,-0.546285017228239,165,1,350,80,1054,429,1633,2,1,1,
0.24253562503633297,1830,510,0.8125653315808724,163,16,350,182,1217,628,765,1,1,29,
0.3118315179038567,1790,464,-0.34245746490687223,63,2,350,280,201,597,874,1,13,21,
0.3811274107713804,1920,562,-0.32547183554675835,50,24,348,243,392,558,1016,1,2,2,
0.4504233036389041,346,35,-0.4613568704276695,208,2,348,306,754,619,786,1,2,1,
0.5197191965064278,1767,77,-0.15561554194561944,84,44,346,224,228,560,1002,1,1,13,
0.5890150893739515,908,316,-0.3594430942669861,32,1,346,294,315,692,484,1,2,2,
0.6583109822414752,1402,331,-0.47834249978778337,208,1,343,320,640,450,1525,1,13,1,
0.7276068751089989,760,482,-0.12164428322539166,84,56,341,204,310,420,1636,1,1,13,
